94.78,-13.05,66.92,0,14,0,23,0,0,0,0,0,0,0
95.53,-14.04,65.5,0,14,0,25,0,0,0,0,0,0,0
95.66,-13.89,63.68,0,14,0,27,0,0,0,0,0,0,0
95.95,-14.09,62.37,0,14,0,29,0,0,0,0,0,0,0
96.27,-14.36,61.19,0,14,0,31,0,0,0,0,0,0,0
96.56,-14.53,59.78,0,14,0,33,0,0,0,0,0,0,0
96.63,-14.34,58.48,0,14,0,35,0,0,0,0,0,0,0
96.96,-14.53,56.91,0,14,0,37,0,0,0,0,0,0,0
85.35,1.29,86.03,0,21,0,6,0,0,0,0,0,0,0
86.59,-1.23,86.9,0,21,0,8,0,0,0,0,0,0,0
87.7,-3.48,87.68,0,21,0,10,0,0,0,0,0,0,0
88.87,-5.69,87.47,0,21,0,12,0,0,0,0,0,0,0
90.01,-7.44,84.32,0,21,0,14,0,0,0,0,0,0,0
90.41,-7.89,82.22,0,21,0,16,0,0,0,0,0,0,0
91.32,-9.21,79.85,0,21,0,18,0,0,0,0,0,0,0
92.36,-10.7,77.37,0,21,0,20,0,0,0,0,0,0,0
92.67,-10.81,74.6,0,21,0,22,0,0,0,0,0,0,0
93.34,-11.71,72.97,0,21,0,24,0,0,0,0,0,0,0
93.93,-12.47,71.46,0,21,0,26,0,0,0,0,0,0,0
94.13,-12.61,70.39,0,21,0,28,0,0,0,0,0,0,0
94.61,-13.08,68.46,0,21,0,30,0,0,0,0,0,0,0
95,-13.53,67.39,0,21,0,32,0,0,0,0,0,0,0
47.46,68.81,52.1,2,27,0,0,0,0,0,0,0,0,0
51.7,63.49,45.84,2,27,0,2,0,0,0,0,0,0,0
54.08,58.54,40.66,2,27,0,4,0,0,0,0,0,0,0
56.24,56.88,39.96,2,27,0,6,0,0,0,0,0,0,0
56.44,55.22,38.45,2,27,0,8,0,0,0,0,0,0,0
56.65,54.64,37.63,2,27,0,10,0,0,0,0,0,0,0
60.08,51.1,37,2,27,0,12,0,0,0,0,0,0,0
61.15,47.6,34.39,2,27,0,14,0,0,0,0,0,0,0
63.37,45.75,33.72,2,27,0,16,0,0,0,0,0,0,0
64.75,43.07,31.99,2,27,0,18,0,0,0,0,0,0,0
66.1,41.33,31.12,2,27,0,20,0,0,0,0,0,0,0
67.51,39.86,30.48,2,27,0,22,0,0,0,0,0,0,0
